vorname,anzahl,geschlecht,position
Numi,1,w,1
Nolan,1,m,1
Nura,1,w,1
Nouh,1,m,1
Nyssa,1,w,1
Nova,1,m,1
Néah,1,w,1
Nuno,1,m,1
Odelia,1,w,1
Nuri,1,m,1
Olina,1,w,1
Octavius,1,m,1
Oliwia,1,w,1
Odai,1,m,1
Paolina,1,w,1
Odin,1,m,1
Parminder,1,w,1
Ola,1,m,1
Patrin,1,w,1
Olan,1,m,1
Pelin,1,w,1
Oleg,1,m,1
Phelina,1,w,1
Ophilias,1,m,1
Phelinia,1,w,1
Orion,1,m,1
Philine,1,w,1
Paolo,1,m,1
Philomena,1,w,1
Pascal,1,m,1
Philomina,1,w,1
Patrik,1,m,1
Phương,1,w,1
Pavel,1,m,1
Piroschka,1,w,1
Pavlos,1,m,1
Pola,1,w,1
Pedro,1,m,1
Queen,1,w,1
Peer,1,m,1
Rachel,1,w,1
Peshiwan,1,m,1
Raja,1,w,1
Peter,1,m,1
Rana,1,w,1
Petri,1,m,1
Rasoolbee,1,w,1
Peya,1,m,1
Rauan,1,w,1
Philip,1,m,1
Rebeka,1,w,1
Phuc,1,m,1
Regina,1,w,1
Piet,1,m,1
Reni,1,w,1
Pit,1,m,1
Renée-Victoria,1,w,1
Pius,1,m,1
Retal,1,w,1
Pusat,1,m,1
Rhea,1,w,1
Quentin,1,m,1
Rhoda,1,w,1
Quinn,1,m,1
Ria,1,w,1
Raimund,1,m,1
Riley,1,w,1
Raman,1,m,1
Roda,1,w,1
Reda,1,m,1
Romina,1,w,1
Rejjan,1,m,1
Rosaleen,1,w,1
Remi,1,m,1
Rose-Erika,1,w,1
René,1,m,1
Roxana,1,w,1
Reto,1,m,1
Ruby,1,w,1
Rewend-Amin,1,m,1
Rula,1,w,1
Rhys,1,m,1
Ruth,1,w,1
Riaan,1,m,1
Rüya,1,w,1
Ricardo,1,m,1
Sadaf,1,w,1
Rico,1,m,1
Safia,1,w,1
Rio,1,m,1
Sahar,1,w,1
Robert,1,m,1
Salih,1,w,1
Robin,1,m,1
Salome,1,w,1
Rocco,1,m,1
Salomé,1,w,1
Rohan,1,m,1
Sanae,1,w,1
Roland,1,m,1
Sandy,1,w,1
Rostislav,1,m,1
Sannaz,1,w,1
Ruben,1,m,1
Sarina,1,w,1
Rudi,1,m,1
Saynab,1,w,1
Rudy,1,m,1
Schahed,1,w,1
Rune,1,m,1
Selinay,1,w,1
Ryan,1,m,1
Sena,1,w,1
Saam,1,m,1
Seren,1,w,1
Said,1,m,1
Shaniya,1,w,1
Salahuddin,1,m,1
Sida,1,w,1
Salem,1,m,1
Sienna,1,w,1
Sali,1,m,1
Sila,1,w,1
Sam,1,m,1
Simay-Yağmur,1,w,1
Samedcan,1,m,1
Simina,1,w,1
Sami,1,m,1
Sina,1,w,1
Samin,1,m,1
Sinje,1,w,1
Samuil,1,m,1
Snezhana,1,w,1
Santos,1,m,1
Sofea,1,w,1
Savvas,1,m,1
Sofia-Katalina,1,w,1
Saya,1,m,1
Sola,1,w,1
Sayed,1,m,1
Sonia,1,w,1
Sean,1,m,1
Sonja,1,w,1
Senaid,1,m,1
Sophia-Liz,1,w,1
Servin,1,m,1
Sophie-Marie,1,w,1
Seydi,1,m,1
Soraya,1,w,1
Seyit,1,m,1
Stina,1,w,1
Silvio,1,m,1
Suna,1,w,1
Sinan,1,m,1
Sunnah-Amal,1,w,1
Sirac,1,m,1
Sunny,1,w,1
Sodio,1,m,1
Suvi,1,w,1
Sokhaneiou,1,m,1
Svala,1,w,1
Solvei,1,m,1
Sylvia,1,w,1
Stefan,1,m,1
Sümeyra,1,w,1
Syed,1,m,1
Tabasum,1,w,1
Szymon,1,m,1
Tabea,1,w,1
Tahar,1,m,1
Talia,1,w,1
Tamer,1,m,1
Talya,1,w,1
Taner,1,m,1
Tamina,1,w,1
Tarık,1,m,1
Tara,1,w,1
Tawfiq,1,m,1
Tasnim,1,w,1
Tayo,1,m,1
Tessa,1,w,1
Tayyar,1,m,1
Thalia,1,w,1
Teym,1,m,1
Theresa,1,w,1
Thadeus,1,m,1
Thora,1,w,1
Theodin,1,m,1
Thảo,1,w,1
Theodore,1,m,1
Tiana,1,w,1
Theophanis,1,m,1
Tida,1,w,1
Thies,1,m,1
Tilia,1,w,1
Thilo,1,m,1
Tuva,1,w,1
Thilo-Alfons,1,m,1
Türkan,1,w,1
Thomas,1,m,1
Una,1,w,1
Thorwin,1,m,1
Valerie,1,w,1
Thure,1,m,1
Valerya,1,w,1
Théo,1,m,1
Valeska,1,w,1
Tiano,1,m,1
Vesna,1,w,1
Tillmann,1,m,1
Wanda-Madita,1,w,1
Tilmann,1,m,1
Watin,1,w,1
Timme,1,m,1
Wiyan,1,w,1
Timo,1,m,1
Yael,1,w,1
Timofej,1,m,1
Yara,1,w,1
Tion,1,m,1
Yelin,1,w,1
Titus,1,m,1
Yomna,1,w,1
Tjelle,1,m,1
Yona,1,w,1
Tobias,1,m,1
Youna,1,w,1
Todor,1,m,1
Yva,1,w,1
Toke,1,m,1
Zahraa,1,w,1
Tomo,1,m,1
Zaina,1,w,1
Tyler,1,m,1
Zarah,1,w,1
Tyler-Joel,1,m,1
Zeinab,1,w,1
Tyran-Luca,1,m,1
Zeliha,1,w,1
Uday,1,m,1
Zemira,1,w,1
Ur,1,m,1
Zena,1,w,1
Usman,1,m,1
Zenaida,1,w,1
Valentino,1,m,1
Zerya,1,w,1
Valerian,1,m,1
Zeynep,1,w,1
Vedat,1,m,1
Zoey-Lou,1,w,1
Vicco,1,m,1
Zofia,1,w,1
Victor,1,m,1
Zoé,1,w,1
Vidsay,1,m,1
Zéphorah,1,w,1
Vinzent,1,m,1
Şirin,1,w,1
Vittorio,1,m,1
Vitus,1,m,1
Wadim,1,m,1
Walera,1,m,1
Wanja,1,m,1
Wateem,1,m,1
Wiktor,1,m,1
Wladislaw,1,m,1
Wolfram,1,m,1
Wyatt,1,m,1
Yamaç,1,m,1
Yamen,1,m,1
Yan,1,m,1
Yann,1,m,1
Yannik,1,m,1
Yasin,1,m,1
Yasir,1,m,1
Yazan,1,m,1
Yigit,1,m,1
Yiuna,1,m,1
Yiğit-Kartal,1,m,1
Yoji,1,m,1
Yousef,1,m,1
Youssif,1,m,1
Yube,1,m,1
Yusef,1,m,1
Yven,1,m,1
Zeid,1,m,1
Zeyd,1,m,1
Zeyn,1,m,1
Zohaib-Abdeslam,1,m,1
Zouher,1,m,1
Zuhair,1,m,1
Ömerhalis,1,m,1
Übbe,1,m,1
Şervan,1,m,1
Ẹkúndayò,1,m,1
Ẹniìtàn,1,m,1
Marie,16,w,2
Alexander,14,m,2
Paul,12,m,1
Charlotte,12,w,1
Charlotte,11,w,2
Leonard,10,m,1
Emil,9,m,2
Mia,9,w,1
Leon,9,m,1
Mila,9,w,1
Lukas,9,m,1
Emma,8,w,1
Ben,8,m,1
Noah,8,m,1
Sophie,7,w,2
Anna,7,w,1
Laura,7,w,1
Anton,7,m,1
David,7,m,1
Felix,7,m,1
Maximilian,7,m,1
Elias,6,m,2
Friedrich,6,m,2
Maria,6,w,2
Maximilian,6,m,2
Paul,6,m,2
Clara,6,w,1
Emilia,6,w,1
Hannah,6,w,1
Johanna,6,w,1
Benjamin,6,m,1
Lina,6,w,1
Emil,6,m,1
Nina,6,w,1
Vincent,6,m,1
Pia,6,w,1
Elisabeth,5,w,2
Klara,5,w,2
Felix,5,m,2
Luisa,5,w,2
Leonard,5,m,2
Finn,5,m,1
Julia,5,w,1
Henry,5,m,1
Maja,5,w,1
Joshua,5,m,1
Marie,5,w,1
Kilian,5,m,1
Sophie,5,w,1
Leo,5,m,1
Liam,5,m,1
Luis,5,m,1
Milan,5,m,1
Niklas,5,m,1
Philipp,5,m,1
Samuel,5,m,1
Maria,4,w,3
Johanna,4,w,2
Christian,4,m,2
Valentina,4,w,2
Julius,4,m,2
Leopold,4,m,2
Philipp,4,m,2
Amelia,4,w,1
Emily,4,w,1
Helena,4,w,1
Katharina,4,w,1
Lilly,4,w,1
Luisa,4,w,1
Maria,4,w,1
Alexander,4,m,1
Arthur,4,m,1
Carl,4,m,1
Jasper,4,m,1
Jonas,4,m,1
Louis,4,m,1
Matteo,4,m,1
Mika,4,m,1
Moritz,4,m,1
Oskar,4,m,1
Rafael,4,m,1
Theodor,4,m,1
Aurora,3,w,2
Emilia,3,w,2
Helene,3,w,2
Ben,3,m,2
Sofie,3,w,2
David,3,m,2
Sophia,3,w,2
James,3,m,2
Joel,3,m,2
Jonathan,3,m,2
Karl,3,m,2
Leon,3,m,2
Martin,3,m,2
Raphael,3,m,2
Theodor,3,m,2
Aliya,3,w,1
Amalia,3,w,1
Annabelle,3,w,1
Ella,3,w,1
Hanna,3,w,1
Ida,3,w,1
Lara,3,w,1
Leonie,3,w,1
Lia,3,w,1
Lily,3,w,1
Liv,3,w,1
Lola,3,w,1
Bruno,3,m,1
Louisa,3,w,1
Charlie,3,m,1
Luna,3,w,1
Diego,3,m,1
Marlene,3,w,1
Edgar,3,m,1
Mira,3,w,1
Elias,3,m,1
Nora,3,w,1
Jakob,3,m,1
Olivia,3,w,1
Jannes,3,m,1
Sofia,3,w,1
Janosch,3,m,1
Sophia,3,w,1
Joris,3,m,1
Victoria,3,w,1
Julian,3,m,1
Julius,3,m,1
Kian,3,m,1
Lion,3,m,1
Lucas,3,m,1
Mark,3,m,1
Mattis,3,m,1
Max,3,m,1
Michael,3,m,1
Raphael,3,m,1
Theo,3,m,1
Valentin,3,m,1
Andreas,2,m,3
Cornelius,2,m,3
Luise,2,w,3
Felix,2,m,3
Marie,2,w,3
Friedrich,2,m,3
Wilhelm,2,m,3
Alekseevna,2,w,2
Alice,2,w,2
Anna,2,w,2
Elisa,2,w,2
Elise,2,w,2
Ella,2,w,2
Emilie,2,w,2
Emily,2,w,2
Arthur,2,m,2
Eva,2,w,2
Benjamin,2,m,2
Hanna,2,w,2
Elian,2,m,2
Juliane,2,w,2
Emilian,2,m,2
Larissa,2,w,2
Frank,2,m,2
Lieselotte,2,w,2
Fritz,2,m,2
Luna,2,w,2
Gabriel,2,m,2
Melina,2,w,2
Georg,2,m,2
Mia,2,w,2
Jakob,2,m,2
Regina,2,w,2
Jesper,2,m,2
Rose,2,w,2
Johann,2,m,2
Rosemarie,2,w,2
Johannes,2,m,2
Samira,2,w,2
Julian,2,m,2
Victoria,2,w,2
Konstantin,2,m,2
Viola,2,w,2
Kurt,2,m,2
Luis,2,m,2
Maik,2,m,2
Matteo,2,m,2
Mike,2,m,2
Milan,2,m,2
Nikolaus,2,m,2
Noel,2,m,2
Peter,2,m,2
Rudi,2,m,2
Valentin,2,m,2
Wilhelm,2,m,2
Willi,2,m,2
William,2,m,2
Alessia,2,w,1
Alva,2,w,1
Amara,2,w,1
Amelie,2,w,1
Aurelia,2,w,1
Aylin,2,w,1
Elena,2,w,1
Elif,2,w,1
Elisa,2,w,1
Elisabeth,2,w,1
Elise,2,w,1
Elli,2,w,1
Aaron,2,m,1
Enna,2,w,1
Adam,2,m,1
Eva,2,w,1
Adrian,2,m,1
Frida,2,w,1
Andrés,2,m,1
Hilda,2,w,1
Constantin,2,m,1
Jana,2,w,1
Daniel,2,m,1
Karolina,2,w,1
Diar,2,m,1
Laya,2,w,1
Erik,2,m,1
Lea,2,w,1
Ferdinand,2,m,1
Lena,2,w,1
Finnley,2,m,1
Leticia,2,w,1
Florian,2,m,1
Liara,2,w,1
Frederik,2,m,1
Linnea,2,w,1
Friedrich,2,m,1
Livia,2,w,1
Fynn,2,m,1
Lotta,2,w,1
Gustav,2,m,1
Mariella,2,w,1
Harun,2,m,1
Milena,2,w,1
Henri,2,m,1
Nelly,2,w,1
Henrik,2,m,1
Paula,2,w,1
Jamie,2,m,1
Paulina,2,w,1
Johann,2,m,1
Romy,2,w,1
Jona,2,m,1
Rosa,2,w,1
Jonah,2,m,1
Valerie,2,w,1
Jonathan,2,m,1
Zoe,2,w,1
Konstantin,2,m,1
Lennard,2,m,1
Leonardo,2,m,1
Leopold,2,m,1
Lian,2,m,1
Luca,2,m,1
Luke,2,m,1
Malte,2,m,1
Marc,2,m,1
Matheo,2,m,1
Nikita,2,m,1
Philip,2,m,1
Silas,2,m,1
Taylan,2,m,1
Thore,2,m,1
Tino,2,m,1
Charlotte,1,w,5
Indigo,1,w,5
Eberhard,1,m,4
Inoé,1,w,4
Heinrich,1,m,4
Katharina,1,w,4
Lebogang,1,m,4
Lotte,1,w,4
Marie,1,w,4
Necmiye,1,w,4
Andrey,1,w,3
Aniela,1,w,3
Abidin,1,m,3
Anna,1,w,3
Alexander,1,m,3
Aurelia,1,w,3
Aron,1,m,3
Birgit,1,w,3
Cedric,1,m,3
Canan,1,w,3
Edgar,1,m,3
Clementine,1,w,3
Elias,1,m,3
Edeltraud,1,w,3
Eloy,1,m,3
Edine,1,w,3
Ervens,1,m,3
Evgenia,1,w,3
Fletcher,1,m,3
Faye,1,w,3
Frederik,1,m,3
Felicitas,1,w,3
Georg,1,m,3
Grace,1,w,3
Gerhard,1,m,3
Ha,1,w,3
Gérard,1,m,3
Hasan,1,w,3
Günter,1,m,3
Henriette,1,w,3
Helmut,1,m,3
Hovy,1,w,3
Hermann,1,m,3
Ilona,1,w,3
Hubert,1,m,3
Immanuela,1,w,3
Jakob,1,m,3
Irmgard,1,w,3
Johannes,1,m,3
Jasmin,1,w,3
Joshua,1,m,3
Laura,1,w,3
Karl,1,m,3
Lee,1,w,3
Leonard,1,m,3
Liah,1,w,3
Louis,1,m,3
Lin,1,w,3
Manuel,1,m,3
Long,1,w,3
Marian,1,m,3
Lou,1,w,3
Martin,1,m,3
Lucia,1,w,3
Mick,1,m,3
Luna,1,w,3
Mumin,1,m,3
Marianne,1,w,3
Nkululeko,1,m,3
Phuong,1,w,3
Norbert,1,m,3
Péssinou,1,w,3
Peter,1,m,3
Ricarda,1,w,3
Philemon,1,m,3
Saida,1,w,3
Rainer,1,m,3
Sirin,1,w,3
Reiner,1,m,3
Soraya,1,w,3
Santiago,1,m,3
Theresia,1,w,3
Simon,1,m,3
Valentina,1,w,3
Sinnathamby,1,m,3
Zhané,1,w,3
Volker,1,m,3
Werner,1,m,3
Wilfried,1,m,3
Yannik,1,m,3
Yevgeni,1,m,3
Ai,1,w,2
Aleana,1,w,2
Alicia,1,w,2
Alisa,1,w,2
Alise,1,w,2
Amalia,1,w,2
Ann,1,w,2
Annabelle,1,w,2
Anneliese,1,w,2
Anni,1,w,2
Anny,1,w,2
Artemovna,1,w,2
Bailo,1,w,2
Beselga,1,w,2
Aaron,1,m,2
Brunhild,1,w,2
Akachukwu,1,m,2
Carlotta,1,w,2
Al,1,m,2
Caya,1,w,2
Alexandre,1,m,2
Cecilia,1,w,2
Alfons,1,m,2
Ceylan,1,w,2
Alfred,1,m,2
Chiamaka,1,w,2
Andreevič,1,m,2
Chloe,1,w,2
Andrei,1,m,2
Christel,1,w,2
Anton,1,m,2
Claire,1,w,2
Antonio,1,m,2
Clara,1,w,2
Armando,1,m,2
Diana,1,w,2
Armin,1,m,2
Dora,1,w,2
Arne,1,m,2
Dorothea,1,w,2
Arung,1,m,2
Edda,1,w,2
Atticus,1,m,2
Elani,1,w,2
Aurel,1,m,2
Eleni,1,w,2
Aurelius,1,m,2
Elfriede,1,w,2
Austin,1,m,2
Elizabeth,1,w,2
Balthasar,1,m,2
Ewa,1,w,2
Barsaumo,1,m,2
Fatim,1,w,2
Benedikt,1,m,2
Fatma,1,w,2
Bernhard,1,m,2
Fay,1,w,2
Brian,1,m,2
Felicitas,1,w,2
Caleb,1,m,2
Fiona,1,w,2
Can,1,m,2
Flora,1,w,2
Carlos,1,m,2
Florina,1,w,2
Charlie,1,m,2
Freda,1,w,2
Chester,1,m,2
Frida,1,w,2
Chimaraobim,1,m,2
Frieda,1,w,2
Christopher,1,m,2
Fritzi,1,w,2
Clemens,1,m,2
Frédérica,1,w,2
Clint,1,m,2
Ganjali,1,w,2
Colin,1,m,2
Grace,1,w,2
Constantin,1,m,2
Hai,1,w,2
Daniel,1,m,2
Hailey,1,w,2
Daniél,1,m,2
Hanan,1,w,2
Dennis,1,m,2
Hanife,1,w,2
Dominik,1,m,2
Hayat,1,w,2
Dylan,1,m,2
Heidemarie,1,w,2
Edal,1,m,2
Helena,1,w,2
Emanuel,1,m,2
Henriette,1,w,2
Emilijan,1,m,2
Hilde,1,w,2
Emilio,1,m,2
Ilana,1,w,2
Emmanuel,1,m,2
Ilayda,1,w,2
Enis,1,m,2
Indie,1,w,2
Erich,1,m,2
Irene,1,w,2
Ethem,1,m,2
Iris,1,w,2
Evgenievič,1,m,2
Isabel,1,w,2
Fabian,1,m,2
Isabella,1,w,2
Finn,1,m,2
Isabelle,1,w,2
Francisco,1,m,2
Iva,1,w,2
Frederik,1,m,2
Jalia,1,w,2
Fynn,1,m,2
Jane,1,w,2
Gareth,1,m,2
Jasmin,1,w,2
George,1,m,2
Jill,1,w,2
Georges,1,m,2
Joanna,1,w,2
Gereon,1,m,2
Johanne,1,w,2
Giovanni,1,m,2
Jolie,1,w,2
Gjon,1,m,2
Jordis,1,w,2
Hans-Werner,1,m,2
Josefina,1,w,2
Helmut,1,m,2
Josephine,1,w,2
Henry,1,m,2
Joy,1,w,2
Hüseyin,1,m,2
Juliette,1,w,2
Ibrahim,1,m,2
June,1,w,2
Igorevič,1,m,2
Kai,1,w,2
Ilay,1,m,2
Karlotta,1,w,2
Ilija,1,m,2
Katara,1,w,2
Immanuel,1,m,2
Katarina,1,w,2
Ionut,1,m,2
Katharina,1,w,2
Isaac,1,m,2
Kim,1,w,2
Ivanov,1,m,2
Lacy,1,w,2
Jacob,1,m,2
Lea,1,w,2
Jamie,1,m,2
Leia,1,w,2
Jan,1,m,2
Lena,1,w,2
Jarne,1,m,2
Lenna,1,w,2
Jeannot,1,m,2
Leonie,1,w,2
Jett,1,m,2
Lia,1,w,2
Jizchak,1,m,2
Linh,1,w,2
Johan,1,m,2
Louisa,1,w,2
Jorge,1,m,2
Louise,1,w,2
Julien,1,m,2
Luana,1,w,2
János,1,m,2
Lucia,1,w,2
Jürgen,1,m,2
Lucie,1,w,2
Kanthen,1,m,2
Lynn,1,w,2
Karim,1,m,2
Maddalena,1,w,2
Karlsson,1,m,2
Madeleine,1,w,2
Keanu,1,m,2
Magdalena,1,w,2
Kian,1,m,2
Mai,1,w,2
Kilian,1,m,2
Malia,1,w,2
Kjell,1,m,2
Malina,1,w,2
Konrad,1,m,2
Malou,1,w,2
Leonardo,1,m,2
Manel,1,w,2
Levi,1,m,2
Marcella,1,w,2
Liam,1,m,2
Margarete,1,w,2
Linus,1,m,2
Margaretha,1,w,2
Lion,1,m,2
Mariella,1,w,2
Lono,1,m,2
Marion,1,w,2
Lukasz,1,m,2
Marisa,1,w,2
Lutz,1,m,2
Marlen,1,w,2
Magnus,1,m,2
Marlene,1,w,2
Manuel,1,m,2
Maro,1,w,2
Maria,1,m,2
Martina,1,w,2
Marian,1,m,2
Melodie,1,w,2
Marlon,1,m,2
Mendoza,1,w,2
Martín,1,m,2
Mersina,1,w,2
Matthis,1,m,2
Millie,1,w,2
Matti,1,m,2
Milou,1,w,2
Mattis,1,m,2
Mira,1,w,2
Max,1,m,2
Miu,1,w,2
Maxim,1,m,2
Mohammed,1,w,2
Mendell,1,m,2
Mustafova,1,w,2
Mert,1,m,2
Mária,1,w,2
Mika,1,m,2
Narayani,1,w,2
Milas,1,m,2
Nele,1,w,2
Mimo,1,m,2
Nicolle,1,w,2
Miró,1,m,2
Nova,1,w,2
Mohamed,1,m,2
Noë,1,w,2
Moritz,1,m,2
Nuoyi,1,w,2
Nahuel,1,m,2
Ofelia,1,w,2
Naim,1,m,2
Olivia,1,w,2
Nam,1,m,2
Omaelle,1,w,2
Nathan,1,m,2
Osarhioghomen,1,w,2
Nick,1,m,2
Paula,1,w,2
Nico,1,m,2
Paulina,1,w,2
Nicolai,1,m,2
Pauline,1,w,2
Niklas,1,m,2
Philippa,1,w,2
Nikolas,1,m,2
Philomena,1,w,2
Norbert,1,m,2
Phuong,1,w,2
Noël,1,m,2
Poppy,1,w,2
Oleander,1,m,2
Praise,1,w,2
Oliver,1,m,2
Quyen,1,w,2
Oluwafisayomi,1,m,2
Raina,1,w,2
Oscar,1,m,2
Roja,1,w,2
Oskar,1,m,2
Ronja,1,w,2
Oskari,1,m,2
Rosali,1,w,2
Otto,1,m,2
Sadiya,1,w,2
Pars,1,m,2
Safinaz,1,w,2
Pascal,1,m,2
Sakura,1,w,2
Patrice,1,m,2
Salome,1,w,2
Patrick,1,m,2
Sandra,1,w,2
Paulus,1,m,2
Selina,1,w,2
Peilin,1,m,2
Sena,1,w,2
Phileas,1,m,2
Shamagne,1,w,2
Phúc,1,m,2
Sharleen,1,w,2
Qasim,1,m,2
Sibylle,1,w,2
Rafael,1,m,2
Sky,1,w,2
Raffael,1,m,2
Sofija,1,w,2
Ragnar,1,m,2
Su,1,w,2
René,1,m,2
Sum-Sum,1,w,2
Revere,1,m,2
Tatjana,1,w,2
Richard,1,m,2
Terēze,1,w,2
Robert,1,m,2
Tuana,1,w,2
Robin,1,m,2
Vanessa,1,w,2
Ruben,1,m,2
Yıldız,1,w,2
Sam,1,m,2
Zanele,1,w,2
Samuel,1,m,2
Ágnes,1,w,2
Sebastian,1,m,2
Senuke,1,m,2
Shpend,1,m,2
Siegfried,1,m,2
Siraj,1,m,2
Stephan,1,m,2
Sven,1,m,2
Taemin,1,m,2
Tahsin,1,m,2
Tassilo,1,m,2
Theo,1,m,2
Timo,1,m,2
Timur,1,m,2
Toni,1,m,2
Tristan,1,m,2
Tyrese,1,m,2
Umut,1,m,2
Vadimovič,1,m,2
Vasil'evič,1,m,2
Vitalievič,1,m,2
Vittore,1,m,2
Wandera,1,m,2
Wasike,1,m,2
Wilmer,1,m,2
Wladimir,1,m,2
Wolf,1,m,2
Younes,1,m,2
Yunes,1,m,2
Yuven,1,m,2
Zachariáš,1,m,2
Aaliyah,1,w,1
Ada,1,w,1
Adama,1,w,1
Adele,1,w,1
Adriana,1,w,1
Aida,1,w,1
Aileen,1,w,1
Aisel,1,w,1
Aishe,1,w,1
Ajla,1,w,1
Aleia,1,w,1
Aleya,1,w,1
Alimatou,1,w,1
Alina,1,w,1
Alisa,1,w,1
Alissa,1,w,1
Abakar,1,m,1
Aliyah,1,w,1
Abdülhamid,1,m,1
Alma-Sophia,1,w,1
Adem,1,m,1
Almina,1,w,1
Adnan,1,m,1
Amal,1,w,1
Adrijan,1,m,1
Amaya-Valentina,1,w,1
Ahmad,1,m,1
Amila,1,w,1
Ahmed,1,m,1
Amina,1,w,1
Albert,1,m,1
Amélie,1,w,1
Alen,1,m,1
Anastasia,1,w,1
Alend,1,m,1
Anisah,1,w,1
Alessio,1,m,1
Anni,1,w,1
Alex,1,m,1
Ariana,1,w,1
Alexandr,1,m,1
Arîn,1,w,1
Alfred,1,m,1
Auguste,1,w,1
Ali,1,m,1
Aurie,1,w,1
Alon,1,m,1
Aurora,1,w,1
Amir,1,m,1
Autumn,1,w,1
Amon,1,m,1
Ayla,1,w,1
Anas,1,m,1
Ayva,1,w,1
Andreas,1,m,1
Azra,1,w,1
Ansgar,1,m,1
Bao,1,w,1
Antoine,1,m,1
Bellaphina,1,w,1
Antony,1,m,1
Beyzanur,1,w,1
Antu,1,m,1
Callida,1,w,1
Aous,1,m,1
Cara,1,w,1
Ares,1,m,1
Carla,1,w,1
Arijon,1,m,1
Carlotta,1,w,1
Arno,1,m,1
Carolin,1,w,1
August,1,m,1
Caroline,1,w,1
Aurel,1,m,1
Catalena,1,w,1
Aviv,1,m,1
Charlie,1,w,1
Axel,1,m,1
Charlotta,1,w,1
Aybars,1,m,1
Chayenne,1,w,1
Azem,1,m,1
Chelsea,1,w,1
Behrad,1,m,1
Chiara,1,w,1
Bela,1,m,1
Céline,1,w,1
Bennet,1,m,1
Dahlia,1,w,1
Bennett,1,m,1
Dascha,1,w,1
Benno,1,m,1
Diaa,1,w,1
Bjarne,1,m,1
Dibora,1,w,1
Björn,1,m,1
Divina-Andrina,1,w,1
Bjørn,1,m,1
Dörthe,1,w,1
Can,1,m,1
Ebba,1,w,1
Carlo,1,m,1
Eira,1,w,1
Cemal,1,m,1
Ekaterina,1,w,1
Cesur,1,m,1
Ela,1,w,1
Charly,1,m,1
Elea,1,w,1
Christian,1,m,1
Elenay,1,w,1
Christoph,1,m,1
Eleni,1,w,1
Ciano,1,m,1
Eleonora,1,w,1
Corvin,1,m,1
Eleonore,1,w,1
Corvo,1,m,1
Elina,1,w,1
Cyrus,1,m,1
Elis,1,w,1
Damián,1,m,1
Eliz,1,w,1
David-René,1,m,1
Eliza,1,w,1
Demid,1,m,1
Ellen,1,w,1
Denis,1,m,1
Elva,1,w,1
Deniz,1,m,1
Emilia-Nele,1,w,1
Devin,1,m,1
Emilie,1,w,1
Domenick,1,m,1
Emina,1,w,1
Dominik,1,m,1
Emine,1,w,1
Drake,1,m,1
Emma-Sophie,1,w,1
Drey,1,m,1
Emīlija,1,w,1
Duc,1,m,1
Eni,1,w,1
Eden,1,m,1
Enya,1,w,1
Edin,1,m,1
Esther,1,w,1
Eduard,1,m,1
Evin,1,w,1
Eithan,1,m,1
Eylül,1,w,1
Eli,1,m,1
Feline,1,w,1
Elia,1,m,1
Finja,1,w,1
Eliano,1,m,1
Fleur,1,w,1
Elijah,1,m,1
Flora,1,w,1
Elijan,1,m,1
Florentina,1,w,1
Elyas,1,m,1
Fotini,1,w,1
Emil-Ludwig,1,m,1
Friedel,1,w,1
Emilio,1,m,1
Frija,1,w,1
Enno,1,m,1
Fènou,1,w,1
Eren,1,m,1
Gabriela,1,w,1
Ethan,1,m,1
Gala,1,w,1
Ezra,1,m,1
Gerda,1,w,1
Finn-Luca,1,m,1
Gigi,1,w,1
Fox-Lian,1,m,1
Griselda,1,w,1
Frederic,1,m,1
Hailey,1,w,1
Frederick,1,m,1
Halima,1,w,1
Friedolin,1,m,1
Hanin,1,w,1
Fritz,1,m,1
Harvest,1,w,1
Gabriel,1,m,1
Henni,1,w,1
Gen,1,m,1
Henriette,1,w,1
Georg-Friedrich,1,m,1
Ilaria-Eleni,1,w,1
Gheith,1,m,1
Ilvy,1,w,1
Gia,1,m,1
Inaya,1,w,1
Hanno,1,m,1
Isabel,1,w,1
Hektor,1,m,1
Isabella,1,w,1
Henryk,1,m,1
Ivie,1,w,1
Ibrahim,1,m,1
Ivona,1,w,1
Ilias,1,m,1
Jara,1,w,1
Iman,1,m,1
Jasha,1,w,1
Isaac,1,m,1
Jasmin,1,w,1
Isaias,1,m,1
Jolene,1,w,1
Ivan,1,m,1
Josie,1,w,1
Iyas,1,m,1
Julie,1,w,1
Jackson,1,m,1
Juna,1,w,1
Jakub,1,m,1
Kairamara,1,w,1
Jamal,1,m,1
Kaja,1,w,1
Jan,1,m,1
Karlotta,1,w,1
Jari,1,m,1
Karoline,1,w,1
Jaron,1,m,1
Kashifa,1,w,1
Jascha,1,m,1
Kathy,1,w,1
Jaymie,1,m,1
Kiara,1,w,1
Jaša,1,m,1
Kimberly,1,w,1
Jibril,1,m,1
Klara,1,w,1
Jim-Lukas,1,m,1
Klea,1,w,1
Jiyan,1,m,1
Kya,1,w,1
Joaquim,1,m,1
Lahja,1,w,1
Jodi,1,m,1
Lanea,1,w,1
Joel,1,m,1
Laurin,1,w,1
Johan,1,m,1
Lauryana,1,w,1
Jonkheer,1,m,1
Leah,1,w,1
Joram,1,m,1
Leana,1,w,1
Jordan,1,m,1
Leen,1,w,1
Jorik,1,m,1
Lejla,1,w,1
Jossi,1,m,1
Lela,1,w,1
Junis,1,m,1
Leni,1,w,1
Justus,1,m,1
Leonie-Marie,1,w,1
Karl,1,m,1
