vorname,anzahl,geschlecht,position
Karla,1,w,2
Jamal,1,m,2
Karola,1,w,2
Janosch,1,m,2
Karolina,1,w,2
Janot,1,m,2
Katalina,1,w,2
Janto,1,m,2
Kathrin,1,w,2
Jaro,1,m,2
Kathy,1,w,2
Jaron,1,m,2
Kazimiera,1,w,2
Jascha,1,m,2
Kerstin,1,w,2
Jaspar,1,m,2
Keziah,1,w,2
Jasper,1,m,2
Khanh,1,w,2
Jimmy,1,m,2
Khushi,1,w,2
Johan,1,m,2
Kim,1,w,2
Johannes-Emanuel,1,m,2
Kjella,1,w,2
Jokkmokk,1,m,2
Käthi,1,w,2
Jonas,1,m,2
Laila,1,w,2
Jonny,1,m,2
Lailani,1,w,2
Jos,1,m,2
Lan,1,w,2
Joseph,1,m,2
Laureen,1,w,2
Joshua-Osahenrhumwen,1,m,2
Leia,1,w,2
Josias,1,m,2
Leven,1,w,2
Josua,1,m,2
Levke,1,w,2
José,1,m,2
Lia,1,w,2
Jozef,1,m,2
Liesbeth,1,w,2
João,1,m,2
Lieselotte,1,w,2
Jules,1,m,2
Lilach,1,w,2
Julius,1,m,2
Lilli,1,w,2
Juri,1,m,2
Lilou,1,w,2
Justus,1,m,2
Lilu,1,w,2
Jörg,1,m,2
Lin,1,w,2
Kadir,1,m,2
Linnea,1,w,2
Kai,1,m,2
Liora,1,w,2
Karlheinz,1,m,2
Lisabet,1,w,2
Karol,1,m,2
Loki,1,w,2
Karsten,1,m,2
Lola,1,w,2
Kasim,1,m,2
Lorena,1,w,2
Khalidovič,1,m,2
Lorien,1,w,2
Kieron,1,m,2
Lorin,1,w,2
Kilian,1,m,2
Lovis,1,w,2
Killian,1,m,2
Lu,1,w,2
Kim,1,m,2
Lucia-Sophie,1,w,2
Kiur,1,m,2
Lucie,1,w,2
Kjærulff,1,m,2
Lucienne,1,w,2
Koda,1,m,2
Ludwina,1,w,2
Komeyl,1,m,2
Luzie,1,w,2
Konstatin,1,m,2
Ly,1,w,2
Lajos,1,m,2
Lya,1,w,2
Lars,1,m,2
Lydia,1,w,2
Lasse,1,m,2
Líf,1,w,2
Laurence,1,m,2
Madeleine,1,w,2
Laurin,1,m,2
Madita,1,w,2
Lauyiri,1,m,2
Maelie,1,w,2
Lavent,1,m,2
Mahuen,1,w,2
Lean,1,m,2
Mai,1,w,2
Leano,1,m,2
Mailin,1,w,2
Lee,1,m,2
Maja,1,w,2
Lejs,1,m,2
Malgorzata,1,w,2
Lenox,1,m,2
Malie,1,w,2
Leonas,1,m,2
Malin,1,w,2
Leonid,1,m,2
Malina,1,w,2
Leopoleon,1,m,2
Manuela,1,w,2
Lewin,1,m,2
Mara,1,w,2
Lewis,1,m,2
Margaretha,1,w,2
Linus,1,m,2
Margaux,1,w,2
Lio,1,m,2
Margit,1,w,2
Little,1,m,2
Margrit,1,w,2
Livian,1,m,2
Mari,1,w,2
Livius,1,m,2
Mariama,1,w,2
Loan,1,m,2
Maribel,1,w,2
Logan,1,m,2
Marie-Mayleen,1,w,2
Loki,1,m,2
Marie-Sophie,1,w,2
Lorance,1,m,2
Marie-Thérèse,1,w,2
Lothar,1,m,2
Marion,1,w,2
Loui,1,m,2
Marit,1,w,2
Louie,1,m,2
Marita,1,w,2
Lucien,1,m,2
Marlies,1,w,2
Lui,1,m,2
Marlène,1,w,2
Lukasz,1,m,2
Mary,1,w,2
Lutze,1,m,2
María,1,w,2
Lysander,1,m,2
Matady,1,w,2
Maddox,1,m,2
Matea,1,w,2
Mads,1,m,2
Mathea,1,w,2
Mael,1,m,2
Mathilde,1,w,2
Maitland,1,m,2
Matilde,1,w,2
Majo,1,m,2
Matti,1,w,2
Malin,1,m,2
Mawuwa,1,w,2
Manoah,1,m,2
Maximilia,1,w,2
Manuel,1,m,2
Maxine,1,w,2
Maratović,1,m,2
Maya,1,w,2
Marco,1,m,2
Maysoun,1,w,2
Marcus,1,m,2
Medea,1,w,2
Marek,1,m,2
Melina,1,w,2
Maria,1,m,2
Melis,1,w,2
Marian,1,m,2
Melodie,1,w,2
Marie,1,m,2
Melody,1,w,2
Mark,1,m,2
Mercedes,1,w,2
Marko,1,m,2
Merit,1,w,2
Markus,1,m,2
Michonne,1,w,2
Marlin,1,m,2
Midori,1,w,2
Mateo,1,m,2
Mieke,1,w,2
Mathis,1,m,2
Mila,1,w,2
Mathé,1,m,2
Milayne,1,w,2
Maxime,1,m,2
Milewa,1,w,2
Maximus,1,m,2
Milia,1,w,2
Maxwell,1,m,2
Millaray,1,w,2
Mbugua,1,m,2
Mimi,1,w,2
Michael-Uwe,1,m,2
Minel,1,w,2
Michel,1,m,2
Minna,1,w,2
Michél,1,m,2
Minnie,1,w,2
Mick,1,m,2
Mira,1,w,2
Mihalj,1,m,2
Mirabell,1,w,2
Mika,1,m,2
Miranda,1,w,2
Mike,1,m,2
Mirjam,1,w,2
Milan,1,m,2
Miên,1,w,2
Minnit,1,m,2
Moi,1,w,2
Mio,1,m,2
Moira,1,w,2
Miro,1,m,2
Monika,1,w,2
Mirza,1,m,2
Monique,1,w,2
Mitchell,1,m,2
Moon,1,w,2
Modest,1,m,2
Morgan,1,w,2
Monday,1,m,2
Mỷ,1,w,2
Morice,1,m,2
Nadine,1,w,2
Moris,1,m,2
Nalia,1,w,2
Mowgli,1,m,2
Nanette,1,w,2
Muhammad,1,m,2
Naomi,1,w,2
Mykhailovič,1,m,2
Naz,1,w,2
Mylo,1,m,2
Nelly,1,w,2
Nam,1,m,2
Neva,1,w,2
Naphtali,1,m,2
Nicole,1,w,2
Nazim,1,m,2
Nikola,1,w,2
Neel,1,m,2
Nimue,1,w,2
Nepomuk,1,m,2
Noa,1,w,2
Neyden,1,m,2
Nova,1,w,2
Nhat,1,m,2
Noée,1,w,2
Nick,1,m,2
Oduro,1,w,2
Nicolas,1,m,2
Ohemaa,1,w,2
Nikolai,1,m,2
Olga,1,w,2
Nils,1,m,2
Panagia,1,w,2
Nima,1,m,2
Patricia,1,w,2
Noam,1,m,2
Peach,1,w,2
Noell,1,m,2
Peiyi,1,w,2
Nolan,1,m,2
Philippa,1,w,2
Normen,1,m,2
Philomena,1,w,2
Odo,1,m,2
Phương,1,w,2
Ohen,1,m,2
Pinky,1,w,2
Otis,1,m,2
Pippa,1,w,2
Ove,1,m,2
Polina,1,w,2
Owen,1,m,2
Polly,1,w,2
Patrice,1,m,2
Rachel,1,w,2
Pawel,1,m,2
Rahel,1,w,2
Pax,1,m,2
Ramina,1,w,2
Pedja,1,m,2
Ramona,1,w,2
Pelé,1,m,2
Reni,1,w,2
Petja,1,m,2
Rike,1,w,2
Petr,1,m,2
Rim,1,w,2
Phan,1,m,2
Rio,1,w,2
Phileas,1,m,2
Roberta,1,w,2
Philippe,1,m,2
Robin,1,w,2
Pholniti,1,m,2
Rosy,1,w,2
Pieter,1,m,2
Ruby,1,w,2
Porter,1,m,2
Régine,1,w,2
Quinn,1,m,2
Sabrina,1,w,2
Rafael,1,m,2
Samantha,1,w,2
Rakeem,1,m,2
Samia,1,w,2
Ralf,1,m,2
Samija,1,w,2
Rasmus,1,m,2
Samira,1,w,2
Ray,1,m,2
Sandra,1,w,2
Rhman,1,m,2
Sarah,1,w,2
Riccardo,1,m,2
Sarina,1,w,2
Rikkar,1,m,2
Scarlett,1,w,2
Riley,1,m,2
Scout,1,w,2
Ritchy,1,m,2
Selina,1,w,2
Robin,1,m,2
Sergejewna,1,w,2
Robér,1,m,2
Serikyzy,1,w,2
Roland,1,m,2
Shelsy,1,w,2
Roman,1,m,2
Shereen,1,w,2
Romanus,1,m,2
Sina,1,w,2
Romeo,1,m,2
Sjoukje,1,w,2
Rozyn,1,m,2
Sky,1,w,2
Ruben,1,m,2
Skyla,1,w,2
Rubin,1,m,2
Snezana,1,w,2
Rudolf,1,m,2
Sobitovna,1,w,2
Rüdiger,1,m,2
Sol,1,w,2
Rütger,1,m,2
Solara,1,w,2
Saliano,1,m,2
Sophie-Charlotte,1,w,2
Salvador,1,m,2
Stine,1,w,2
Sam,1,m,2
Sue,1,w,2
Samet,1,m,2
Suki,1,w,2
Samu,1,m,2
Svea,1,w,2
Sandro,1,m,2
Svenja,1,w,2
Santamaria,1,m,2
Svetlinova,1,w,2
Santian,1,m,2
Swantje,1,w,2
Sergìjovič,1,m,2
Talina,1,w,2
Sidali,1,m,2
Tamara,1,w,2
Siegfried,1,m,2
Tamia,1,w,2
Siggi,1,m,2
Tereze,1,w,2
Silian,1,m,2
Thalea,1,w,2
Simeon,1,m,2
Theres,1,w,2
Simon,1,m,2
Thilda,1,w,2
Sirac,1,m,2
Tilda,1,w,2
Sofus,1,m,2
Tippi,1,w,2
Sory,1,m,2
Térèse,1,w,2
Stanisław,1,m,2
Valeen,1,w,2
Steen,1,m,2
Van,1,w,2
Stefan,1,m,2
Vanessa,1,w,2
Steven,1,m,2
Varya,1,w,2
Stiliyanov,1,m,2
Vera,1,w,2
Sunny,1,m,2
Victory,1,w,2
Sylvain,1,m,2
Vida,1,w,2
Tama,1,m,2
Viktorija,1,w,2
Taylov,1,m,2
Viola,1,w,2
Tayo,1,m,2
Violeta,1,w,2
Tchambou,1,m,2
Vy,1,w,2
Thorben,1,m,2
Wanran,1,w,2
Thore,1,m,2
Wulansari,1,w,2
Thorge,1,m,2
Xi,1,w,2
Tiberius,1,m,2
Yalda,1,w,2
Tillmann,1,m,2
Yukina,1,w,2
Tilmann,1,m,2
Yusra,1,w,2
Tilo,1,m,2
Yvonne,1,w,2
Tim,1,m,2
Zadie,1,w,2
Timofej,1,m,2
Zari,1,w,2
Tintscho,1,m,2
Zeliha,1,w,2
Titurel,1,m,2
Zoe,1,w,2
Tjelfe,1,m,2
Zoey,1,w,2
Torsten,1,m,2
Zofia,1,w,2
Tsenkov,1,m,2
Zora,1,w,2
Tudor,1,m,2
Zoë,1,w,2
Udo,1,m,2
Zuri,1,w,2
Ugo,1,m,2
Zília,1,w,2
Ul,1,m,2
Élise,1,w,2
Ulrich,1,m,2
Đan,1,w,2
Uwe,1,m,2
Valentino,1,m,2
Valeriia,1,m,2
Veit,1,m,2
Victor,1,m,2
Viggo,1,m,2
Viktor,1,m,2
Vinh,1,m,2
Vito,1,m,2
Vitus,1,m,2
Walter,1,m,2
Wayne,1,m,2
Winston,1,m,2
Wladislawowitsch,1,m,2
Yaron,1,m,2
Ying-Nan,1,m,2
Yuki,1,m,2
Yunus,1,m,2
Yurievič,1,m,2
Zabit,1,m,2
Zaid,1,m,2
Zeus,1,m,2
Zidane,1,m,2
Zoran,1,m,2
Đưć-Tâm,1,m,2
Șenan,1,m,2
Abbigail-Talina,1,w,1
Abby,1,w,1
Abbygail,1,w,1
Abide,1,w,1
Abigail,1,w,1
Ada,1,w,1
Adea,1,w,1
Adel,1,w,1
Adele,1,w,1
Adile,1,w,1
Adrienne,1,w,1
Agatha,1,w,1
Aileen,1,w,1
Abbe,1,m,1
Aimira,1,w,1
Abdo,1,m,1
Aischa,1,w,1
Abed,1,m,1
Aiyana-Mira,1,w,1
Abraham,1,m,1
Alani,1,w,1
Ace,1,m,1
Alanna,1,w,1
Achaius,1,m,1
Alaya,1,w,1
Adem,1,m,1
Alenia,1,w,1
Adewale,1,m,1
Alenika,1,w,1
Aebel,1,m,1
Alessa,1,w,1
Aemilius,1,m,1
Alexa,1,w,1
Aeneas,1,m,1
Alexandra,1,w,1
Agon,1,m,1
Aleyna,1,w,1
Aidan,1,m,1
Aleyna-Melek,1,w,1
Alano,1,m,1
Alicja,1,w,1
Aleksandar,1,m,1
Alicya,1,w,1
Alexij,1,m,1
Alin,1,w,1
Alexis,1,m,1
Alina-Michelle,1,w,1
Alialhadi,1,m,1
Alis,1,w,1
Alp,1,m,1
Alisa,1,w,1
Alphonse,1,m,1
Alita,1,w,1
Alvar,1,m,1
Allie,1,w,1
Alwin,1,m,1
Aloha,1,w,1
Amadeus,1,m,1
Alwara,1,w,1
Amanuel,1,m,1
Amalie,1,w,1
Amar,1,m,1
Amanda,1,w,1
Amaro,1,m,1
Amanda-Amélie,1,w,1
Amien,1,m,1
Amaya,1,w,1
Amir,1,m,1
Amber,1,w,1
Amon,1,m,1
Amelina,1,w,1
Andrey,1,m,1
Amira,1,w,1
Antoni,1,m,1
Amiwa,1,w,1
Antonino,1,m,1
Amy-Grace,1,w,1
Ara-Joan,1,m,1
Amy-Lee,1,w,1
Aras,1,m,1
Amy-Lucia,1,w,1
Arda-Toprak,1,m,1
Amy-Sophie,1,w,1
Ardalan,1,m,1
Anabella,1,w,1
Ari,1,m,1
Anamta,1,w,1
Ariyan,1,m,1
Anaïs,1,w,1
Armin,1,m,1
Angelie-Marie,1,w,1
Arsen,1,m,1
Anna-Lena,1,w,1
Artur,1,m,1
Annabel,1,w,1
Arved,1,m,1
Annalena,1,w,1
Ata,1,m,1
Anuela,1,w,1
Atakan,1,m,1
Anuka,1,w,1
Aurelian,1,m,1
Anđela,1,w,1
Avi,1,m,1
Ariadna,1,w,1
Ayaz-Çağdaş,1,m,1
Ariadne,1,w,1
Ayden-Nola,1,m,1
Ariela,1,w,1
Aydin,1,m,1
Ariella,1,w,1
Aydoğan,1,m,1
Asal,1,w,1
Ayham,1,m,1
Asenat,1,w,1
Azad,1,m,1
Ashley,1,w,1
Bajad,1,m,1
Asma,1,w,1
Balder,1,m,1
Aura,1,w,1
Balduin,1,m,1
Aveline,1,w,1
Balthasar,1,m,1
Avila,1,w,1
Balthazar,1,m,1
Azaria,1,w,1
Baris,1,m,1
Bao,1,w,1
Batu,1,m,1
Benevs,1,w,1
Bauze,1,m,1
Betty,1,w,1
Benaiah,1,m,1
Beya,1,w,1
Benett,1,m,1
Blanka,1,w,1
Benicio,1,m,1
Blessing,1,w,1
Bente,1,m,1
Bonnie,1,w,1
Beraanin,1,m,1
Bonny,1,w,1
Bilal,1,m,1
Briana,1,w,1
Billy,1,m,1
Caitlyn,1,w,1
Bilroy,1,m,1
Caja,1,w,1
Bobbie,1,m,1
Calliope,1,w,1
Bor,1,m,1
Carolina,1,w,1
Borys,1,m,1
Carrie,1,w,1
Brilliant,1,m,1
Cassy,1,w,1
Caleo,1,m,1
Cataleya,1,w,1
Carlito,1,m,1
Catarina,1,w,1
Casey,1,m,1
Caya,1,w,1
Casimir,1,m,1
Cecilia,1,w,1
Cem,1,m,1
Celine,1,w,1
Cesur,1,m,1
Cemre,1,w,1
Chandler,1,m,1
Charlotta,1,w,1
Charles,1,m,1
Cheyenne,1,w,1
Charly,1,m,1
Chiara,1,w,1
Charner,1,m,1
Chloe,1,w,1
Ciro,1,m,1
Christina,1,w,1
Clemens,1,m,1
Claire,1,w,1
Cody,1,m,1
Clarissa,1,w,1
Collin-Joel,1,m,1
Clémence,1,w,1
Conner,1,m,1
Coline,1,w,1
Cornelius,1,m,1
Constanze,1,w,1
Cyrus,1,m,1
Cora,1,w,1
Damir,1,m,1
Cosima,1,w,1
Damiàn,1,m,1
Cécile,1,w,1
Darin,1,m,1
Céleste,1,w,1
Daris,1,m,1
Daleen,1,w,1
Darius,1,m,1
Damira,1,w,1
Darwin,1,m,1
Darya,1,w,1
Daud,1,m,1
Davina,1,w,1
Dejan,1,m,1
Denisa,1,w,1
Deniz,1,m,1
Deniz,1,w,1
Diar,1,m,1
Desiree,1,w,1
Dimosthenis,1,m,1
Diala,1,w,1
Dion,1,m,1
Djamila,1,w,1
Don,1,m,1
Djuvairija,1,w,1
Dylan,1,m,1
Dorothy,1,w,1
Dzabrail,1,m,1
Ecaterina,1,w,1
Eddi,1,m,1
Ece,1,w,1
Eddi-Lias,1,m,1
Edda-Hansine,1,w,1
Edoardo,1,m,1
Edith,1,w,1
Edris,1,m,1
Ela,1,w,1
Eduard,1,m,1
Elaine,1,w,1
Ege,1,m,1
Elara,1,w,1
Elia,1,m,1
Elda,1,w,1
Elian,1,m,1
Elea,1,w,1
Elias-Tyler,1,m,1
Eleasha,1,w,1
Elis,1,m,1
Elenor,1,w,1
Eliyas,1,m,1
Elfie,1,w,1
Elliot,1,m,1
Eliana,1,w,1
Elliott,1,m,1
Elis,1,w,1
Ellis,1,m,1
Ella-Clea,1,w,1
Elmar,1,m,1
Ellen,1,w,1
Elmar-Joschka,1,m,1
Ellie,1,w,1
Elon,1,m,1
Ellis,1,w,1
Emerick,1,m,1
Elsa,1,w,1
Emile,1,m,1
Elvira-Victoria,1,w,1
Emilián,1,m,1
Elyana,1,w,1
Emin,1,m,1
Ema,1,w,1
Emmanuel,1,m,1
Emilina,1,w,1
Emmett,1,m,1
Emily-Summer,1,w,1
Emre,1,m,1
Emilya,1,w,1
Eneas,1,m,1
Enid,1,w,1
Ennes-Phil,1,m,1
Enie,1,w,1
Enrico,1,m,1
Enissa,1,w,1
Ephraim,1,m,1
Esma,1,w,1
Erelie,1,m,1
Esra,1,w,1
Erion,1,m,1
Esraa,1,w,1
Ermia,1,m,1
Estefania,1,w,1
Ernst,1,m,1
Eunice,1,w,1
Ertugrul,1,m,1
Eva-Marie,1,w,1
Erwin,1,m,1
Evangelina-Paula,1,w,1
Ethan,1,m,1
Evanore,1,w,1
Ethem,1,m,1
Evelien,1,w,1
Eugen,1,m,1
Evi,1,w,1
Fabius,1,m,1
Ewa,1,w,1
Fabrizio,1,m,1
Fabienne,1,w,1
Fatih,1,m,1
Faina,1,w,1
Fato,1,m,1
Fatoumata,1,w,1
Ferhat,1,m,1
Feenja-Andrea,1,w,1
Ferris,1,m,1
Fehmi,1,w,1
Finlay,1,m,1
Felicia,1,w,1
Finn-Luca,1,m,1
Felicitas,1,w,1
Fjell,1,m,1
Felie,1,w,1
Flinn,1,m,1
Feline,1,w,1
Flori-Stephan,1,m,1
Fenja,1,w,1
Floris,1,m,1
Feven,1,w,1
Flynn,1,m,1
Fianna,1,w,1
Francesco,1,m,1
Fibi,1,w,1
Francis,1,m,1
Fiby,1,w,1
Frederic,1,m,1
Fillis,1,w,1
Frederick,1,m,1
Fina,1,w,1
Frido,1,m,1
Finya,1,w,1
Fynn-Aaron,1,m,1
Florentina,1,w,1
Fynn-Luca,1,m,1
Franka,1,w,1
Fynnjard,1,m,1
Franzi,1,w,1
Georg,1,m,1
Freda,1,w,1
George,1,m,1
Freya-Ida,1,w,1
Georgij,1,m,1
Freyja,1,w,1
Gerrit,1,m,1
Gabriela,1,w,1
Glen,1,m,1
Gaia,1,w,1
Hadid,1,m,1
Georgia,1,w,1
Hai,1,m,1
Glenda,1,w,1
Hamudi,1,m,1
Gna,1,w,1
Hardy,1,m,1
Gori,1,w,1
Harley,1,m,1
Hani,1,w,1
Harrison,1,m,1
Hannah-,1,w,1
Hasan,1,m,1
Hannah-Sofia,1,w,1
Hassan,1,m,1
Hanne,1,w,1
Hector,1,m,1
Haylee,1,w,1
Helge,1,m,1
Hedda,1,w,1
Helios,1,m,1
Hedwig,1,w,1
Hendric,1,m,1
Hekla,1,w,1
Hendrik,1,m,1
Helaine-Daisy,1,w,1
Henke,1,m,1
Heleen,1,w,1
Hennes,1,m,1
Helmine,1,w,1
Hermann,1,m,1
Henrieke,1,w,1
Holden,1,m,1
Hewda,1,w,1
Hongla,1,m,1
Hilal,1,w,1
Hugh,1,m,1
Hilda,1,w,1
Ian,1,m,1
Hilde,1,w,1
Ibrahim,1,m,1
Hilla,1,w,1
Ibrahima,1,m,1
Hoai,1,w,1
Ifeoluwa,1,m,1
Hollis,1,w,1
Igor,1,m,1
Houria,1,w,1
Ilja,1,m,1
Hoàng,1,w,1
Ilkay,1,m,1
Héloïse,1,w,1
Ilya,1,m,1
Ibtessam,1,w,1
Imran,1,m,1
Ilid,1,w,1
Ion,1,m,1
Inara,1,w,1
Isaac,1,m,1
Inessa,1,w,1
Ismael,1,m,1
Irini,1,w,1
Ismail,1,m,1
Isabella-Marie,1,w,1
Issa,1,m,1
Issabella,1,w,1
Ivan,1,m,1
Ivie,1,w,1
Iwan,1,m,1
Jalessa,1,w,1
Izoudine,1,m,1
Jamie,1,w,1
Jack,1,m,1
Jane,1,w,1
Jackson,1,m,1
Jannika,1,w,1
Jackson-Lance,1,m,1
Jara,1,w,1
Jacques,1,m,1
Jasmina,1,w,1
Jamal,1,m,1
Jasu,1,w,1
Jamali,1,m,1
Jazzy,1,w,1
Janek,1,m,1
Jeanne,1,w,1
Janes,1,m,1
Jemima,1,w,1
Jann,1,m,1
Jenna,1,w,1
Janne,1,m,1
Jenny,1,w,1
Janusz,1,m,1
Jingwen,1,w,1
Jari,1,m,1
Joleén,1,w,1
Jarik,1,m,1
Jolie,1,w,1
Jarle,1,m,1
Joline,1,w,1
Jaroslav,1,m,1
Jorina,1,w,1
Jason,1,m,1
Josefin,1,w,1
Jayden-Dylan,1,m,1
Joyce,1,w,1
Jean,1,m,1
Joylyn-Leeloo,1,w,1
Jean-Claude,1,m,1
Judith,1,w,1
Jens,1,m,1
Judy,1,w,1
Jeremy,1,m,1
Juli,1,w,1
Jerry,1,m,1
Juliet,1,w,1
Jesse,1,m,1
Julina,1,w,1
Jimi,1,m,1
Juno,1,w,1
Jin,1,m,1
Jurica,1,w,1
Joel-Finn,1,m,1
Justina,1,w,1
Joep,1,m,1
Justine,1,w,1
Joko,1,m,1
Kalotta,1,w,1
Jonatan,1,m,1
Karoline,1,w,1
Joni,1,m,1
Katalina,1,w,1
Jonne,1,m,1
Katarina,1,w,1
Jonny,1,m,1
Kate,1,w,1
Jonáš,1,m,1
Khloe,1,w,1
Joon,1,m,1
Kiana,1,w,1
Joos,1,m,1
Kiara,1,w,1
Joppe,1,m,1
Kira-Sofia,1,w,1
Jorge,1,m,1
Kiray,1,w,1
Joschka,1,m,1
Klarissa,1,w,1
Josef,1,m,1
Kleo,1,w,1
Josiah,1,m,1
Kosima,1,w,1
Jovan,1,m,1
Kristina,1,w,1
Jules,1,m,1
Kumi,1,w,1
Juliano,1,m,1
Laarni,1,w,1
Julien,1,m,1
Lacey,1,w,1
Julwin,1,m,1
Lada,1,w,1
Junes,1,m,1
Laetizia,1,w,1
Junis,1,m,1
Lahja,1,w,1
Junius,1,m,1
Laia,1,w,1
Junus,1,m,1
Laila-Tessa,1,w,1
Jurek,1,m,1
Larissa,1,w,1
Jurij,1,m,1
Laurinda,1,w,1
János,1,m,1
Lavinia,1,w,1
Kaan,1,m,1
Layan,1,w,1
Kaleo,1,m,1
Layla,1,w,1
Kamyar,1,m,1
Lea-Sophie,1,w,1
Karam,1,m,1
Leila,1,w,1
Karla,1,m,1
Lena-Marie,1,w,1
Karlis,1,m,1
Lenaya,1,w,1
Kasimir,1,m,1
Lenia,1,w,1
Kenan,1,m,1
Lenie,1,w,1
Khder,1,m,1
Leonie-Sophie,1,w,1
Kian,1,m,1
Levina,1,w,1
Kinan,1,m,1
Leya,1,w,1
Kir,1,m,1
Leynah-Zoey,1,w,1
Kirill,1,m,1
Lia-Jolien,1,w,1
Klaas,1,m,1
Liah,1,w,1
Koa,1,m,1
Lianna,1,w,1
Kolya,1,m,1
Liara,1,w,1
Koop,1,m,1
Liberty,1,w,1
Krystian,1,m,1
Lieke,1,w,1
Kurt,1,m,1
Lien,1,w,1
Laif,1,m,1
Liesbeth,1,w,1
Lamar,1,m,1
Lieselotte,1,w,1
Lamin,1,m,1
Liisa,1,w,1
Largo,1,m,1
Lil,1,w,1
Lawrence,1,m,1
Lilas,1,w,1
Leander-Anthony,1,m,1
Lilia,1,w,1
Ledion,1,m,1
Lilian,1,w,1
Leif,1,m,1
Lilijen,1,w,1
Len,1,m,1
Lilith,1,w,1
Lennet,1,m,1
Lilja,1,w,1
Lennis,1,m,1
Lilla,1,w,1
Leno,1,m,1
Lillian,1,w,1
Leonhardt,1,m,1
Lilly-Marleen,1,w,1
Leonid,1,m,1
Lilou,1,w,1
Leonidas,1,m,1
Lindaura,1,w,1
Leonis,1,m,1
Linea,1,w,1
Lev,1,m,1
Linh,1,w,1
Levent,1,m,1
Linn,1,w,1
Levian,1,m,1
Linnea,1,w,1
Lewy,1,m,1
Linus,1,w,1
Liam-Lennox,1,m,1
Lionelle,1,w,1
Liam-Maxim,1,m,1
Liora,1,w,1
Libertas,1,m,1
Lirandze,1,w,1
Linden,1,m,1
Lisabet,1,w,1
Lirijan,1,m,1
Lisamarie-Toni,1,w,1
Lloyd,1,m,1
Liselotte,1,w,1
Loki,1,m,1
Lissy,1,w,1
Lokman,1,m,1
Liv,1,w,1
Lorik,1,m,1
Liya,1,w,1
Loris,1,m,1
Liz,1,w,1
Lou,1,m,1
Ljubica,1,w,1
Lounis,1,m,1
Lordy,1,w,1
Luan,1,m,1
Loreley,1,w,1
Luca-Joel,1,m,1
Lorena,1,w,1
Ludo,1,m,1
Lori,1,w,1
Ludwig,1,m,1
Lorin,1,w,1
Luk,1,m,1
Lorina,1,w,1
Lukes,1,m,1
Lory,1,w,1
Lunis,1,m,1
Lorîn,1,w,1
Lutz,1,m,1
Louann,1,w,1
Lyam,1,m,1
Loukia,1,w,1
Lyes,1,m,1
Lovis,1,w,1
Maarten,1,m,1
Lua,1,w,1
Mads,1,m,1
Lucilia,1,w,1
Maik,1,m,1
Lucía,1,w,1
Maiken,1,m,1
Luiza,1,w,1
Mailo-Walter,1,m,1
Lykka,1,w,1
Majd,1,m,1
Lynn,1,w,1
Makami,1,m,1
Léa,1,w,1
Malek,1,m,1
Maarja,1,w,1
Malin,1,m,1
Mabell,1,w,1
Manuel,1,m,1
Madina,1,w,1
Manusch,1,m,1
Mahisa,1,w,1
Marcel,1,m,1
Maida,1,w,1
Marco,1,m,1
Maila,1,w,1
Marley,1,m,1
Makenzie,1,w,1
Marlin,1,m,1
Malena,1,w,1
Marten,1,m,1
Malia-Milou,1,w,1
Marty,1,m,1
Malika,1,w,1
Mateusz,1,m,1
Malou,1,w,1
Mathias,1,m,1
Marelie,1,w,1
Mattes,1,m,1
Margarete,1,w,1
Matthes,1,m,1
Mari,1,w,1
Matthis,1,m,1
Marie-Johanna,1,w,1
Matéus,1,m,1
Marie-Luise,1,w,1
Maurice,1,m,1
Marie-Sophie,1,w,1
Maurice-Etienne,1,m,1
Mariejanna,1,w,1
Mauro,1,m,1
Marija,1,w,1
Maurício,1,m,1
Marijana,1,w,1
Max-Johnny,1,m,1
Marika,1,w,1
Maxxim,1,m,1
Mariko,1,w,1
Mehdi-Dursun,1,m,1
Marina,1,w,1
Meidhat,1,m,1
Marit,1,w,1
Melvin,1,m,1
Marla-Grace,1,w,1
Memis,1,m,1
Marlena,1,w,1
Meo,1,m,1
Marlien,1,w,1
Merlin,1,m,1
Marlis,1,w,1
Michel,1,m,1
Marly,1,w,1
Mierslav,1,m,1
Martha-Helene,1,w,1
Mila-Sakari,1,m,1
Marylou,1,w,1
Miles,1,m,1
Masha,1,w,1
Milian,1,m,1
Mathea,1,w,1
Milio,1,m,1
Mathilde,1,w,1
Milkyas,1,m,1
Maxima,1,w,1
Minh,1,m,1
Maylin,1,w,1
Miran,1,m,1
Maylis,1,w,1
Miraç,1,m,1
Meda,1,w,1
Miroslav,1,m,1
Megan,1,w,1
Mischa,1,m,1
Melani,1,w,1
Mitja,1,m,1
Mella,1,w,1
Mitsuki,1,m,1
Melody,1,w,1
Moglicel,1,m,1
Meta,1,w,1
Mohammed,1,m,1
Mhairi,1,w,1
Morteza,1,m,1
Michelle,1,w,1
Moussa,1,m,1
Miina,1,w,1
Muhammed,1,m,1
Mika,1,w,1
Murat,1,m,1
Milda,1,w,1
Musa,1,m,1
Miley,1,w,1
Mustafa,1,m,1
Miliani,1,w,1
Nael,1,m,1
Minna,1,w,1
Nahuel,1,m,1
Minoo,1,w,1
Nanuk,1,m,1
Mira-Linea,1,w,1
Nassim,1,m,1
Mirabella,1,w,1
Natan,1,m,1
Mirah,1,w,1
Natnael,1,m,1
Mireya,1,w,1
Naveen,1,m,1
Miria,1,w,1
